Word Id,Word,Meaning,P of speech,Pronunciation
1790,"যিশ্রিয়েলীয়","Jezreelite (NIV)","name",
1791,"নাবোত","Naboth (NIV)","name",
1792,"যিশ্রিয়েল","Jezreel (NIV)","name",
1793,"সামেরিয়া","Samaria (NIV)","name",
1795,"ঈশেবল","Jezebel","name",
1796,"গণ্যমান্য","Respectable.","adj.",
1800,"বিকানো","Sell; be sold.","verb",
1801,"নবাট","Nebat (NIV)","name",
1803,"আহিয়","Ahijah (NIV)","name",
1804,"বাশা","Baasha (NIV)","name",
1805,"ইস্কানি","instigation; incitement","noun",
1806,"আমোরীয়","Amorites","name",
1809,"নম্র","meek; humble; flexible.","adj.",
1810,"মিকায়","Micaiah (NIV)","name",
1811,"সিরিয়া","Aram (NIV)","name",
1814,"রামোৎ-গিলিয়দ","Ramoth Gilead (NIV)","name",
1816,"একত্র","Together ; in a body ; in one place","adv.",
1817,"দ্বীন-দুনিয়ার মালিক","God as the Lord of the (Islamic) faith and the world",,
1818,"যিম্ল","Imlah (NIV)","name",
1819,"রাজপোক","royal clothes/robes","noun",
1821,"ঝাড়া","thresh or beat out","verb",
1822,"কনানা","Kenaanah (NIV)","name",
1824,"সফলতা","success, accomplishment, achievement","noun",
1825,"কসম","oath","noun",
1827,"রায়","Verdict; judicial pronouncement","noun",
1828,"আমোন","Amon (NIV)","name",
1829,"যোয়াশ","Joash (NIV)","name",
1830,"বর্ম","Armour ; coat of mail.","noun",
1831,"ক্ষত","wound","noun",
1832,"বেশ্যা","Prostitute ; harlot ; whore.","noun",
1834,"আহাব","Ahab (NIV)","name",
1835,"আসা","Asa (NIV)","name",
1836,"শিল্‌হি","Shilhi (NIV)","name",
1837,"অসূবা","Azubah (NIV)","name",
1839,"সন্ধি","Treaty; alliance","noun",
1840,"পুরুষ মন্দির-বেশ্যা","‘male shrine prostitutes’ (NIV)","noun",
1842,"প্রতিনিধি","Representative; deputy; agent","noun",
1843,"ওফীর","Ophir (NIV)","name",
1844,"তর্শীশ","Tarshish (NIV)","name",
1845,"ইৎসিয়োন-গেবর","Ezion Geber (NIV)","name",
1846,"যিহোরাম","Jehoram (NIV)","name",
1849,"ইয়ারাবিম","Jeroboam (NIV)","name",
1850,"বাল","Baal (NIV)","name",
1851,"খ্রীষ্টপূর্ব্দ","B.C., before Christ","adj.?",
1853,"রুকু","[A?] part?","noun?",
1855,"অহসিয়","Ahaziah (NIV)","name",
1859,"বিদ্রোহ","Rebellion ; revolt","noun",
1861,"ইক্রোণ","Ekron (NIV)","name",
1862,"বাল-সবূব","Baal-Zebub (NIV)","name",
1863,"তিশ্‌বীয়","Tishbite (NIV)","name",
1864,"ইলিয়াস","Elijah (NIV)","name",
1865,"কোমর-বাঁধনি","belt (lit. waist-binding)","noun",
1866,"হাঁটু পাতা","to kneel down","verb",
1868,"যোরাম","Joram (NIV)","name",
1871,"ঘূর্ণিবাতাস","a wind storm, cyclone","noun",
1873,"আল-ইয়াসা","?","name",
1874,"গিল্‌গল","?",,
1875,"বেথেল","Bethel","name",
1876,"অস্মোন","Ammon (NIV)","name",
1877,"অস্মোনীয়","Ammonite (NIV)","name",
1878,"মিল্‌কম","Molech (NIV)","name",
1879,"গাদ","Gad (NIV)","name",
1880,"রব্বা","Rabbah (NIV)","name",
1881,"ঢিবি","Heap; pile; mound","noun",
1883,"হিশ্‌বোন","Heshbon (NIV)","name",
1884,"বিলাপ","Wailing ; lamentation ; complaint","noun",
1885,"অয়","Ai (NIV)","name",
1889,"পদ","place, site, position, office","noun",
1890,"উর্বর","Fertile ; productive ; fruitful","adj.",
1894,"একত্র ক","Gather together ; unite ; collect","verb",
1896,"তৈমন","Teman (NIV)","name",
1898,"ক্ষয়","Decay ; loss ; waste","noun",
1899,"দদান","Dedan (NIV)","name",
1900,"লুকানো","Conceal; remove from sight","verb",
1902,"জনশূন্য","Desolate ; lonely ; solitary ; deserted","adj.",
1904,"হতভম্ব","stupefied, confounded bewildered","adj.",
1906,"ছলনা ক","Deceive ; cheat ; pretend","verb",
1909,"সাদুম","Sodom (NIV)","name",
1910,"আমুরা","Gomorrah (NIV)","name",
1912,"চারণ ভূমি","pasture","noun",
1913,"বাছাই","Picking out ; selecting","noun",
1914,"টেকা","Last; endure","verb",
1915,"দরুনই","on account of","prep.?",
1916,"পতন","fall; overthrow; downfall; destruction","noun",
1917,"কান্না","crying, weeping","noun",
1918,"লোনিত সাগর","Red Sea, or Sea of Reeds (NIV)","name",
1919,"শোঁ","expressing: a swishing or whizzing sound","int.",
1920,"প্রসব","Delivery ; bringing forth","noun",
1921,"দামাস্ক","Damascus (NIV)","name",
1922,"হামা","Hamath","name",
1923,"অর্পদ","Arpad","name",
1924,"ব্যাকুল","Anxious ; busy ; confused ; agitated","adj.",
1925,"আঁকড়ানো","to grasp","verb",
1926,"ভোগকারিণী","suffering (fem.)","adj.",
1927,"বিন্‌হদদ","Ben-Hadad (NIV)","name",
1928,"কেল্লা","Fort ; castle","noun",
1929,"কায়দার","Kedar (NIV)","name",
1930,"হাৎসোর","Hazor","name",
1931,"ব্যাবিলন","Babylon (NIV)","name",
1932,"বখতে-নাসার","Nebuchadnezzar (NIV)","name",
1933,"ব্যাবিলনীয়","Babylonian","name",
1934,"আগল","Barrier ; bolt ; protection","noun",
1935,"মস্ত","Big; large; immense; huge; great; much; high","adj.",
1936,"ইলাম","Elam (NIV)","name",
1938,"সিদিকিয়","Zedekiah (NIV)","name",
1940,"নাজেল হ","[A?] descend, fall/come down, alight","verb",
1941,"ধনুক","bow","noun",
1942,"খাঁটি","post, pillar","noun",
1943,"ইলামীয়","Elamite","name",
1947,"নিশান","Flag; banner; standard; ensign; sign","noun",
1948,"বেল","Bel (NIV)","name",
1949,"মাদডক","Marduk (NIV)","name",
1950,"প্রতিমা","image","noun",
1951,"পতিত","Fallen; dropped; decayed; overthrown; sinful","adj.",
1955,"সিয়োন","Zion (NIV)","name",
1957,"বিপথ","Bad road ; wrong path ; deviation","noun",
1958,"গ্রাস","swallowing ; devouring","noun",
1959,"দক্ষ","Skillful; clever; able","adj.",
1960,"বিফল","Fruitless ; useless ; vain ; unsuccessful.","adj.",
1961,"শস্য","Grain; crop; harvest","noun",
1962,"মাড়াই","threshing","noun",
1965,"তেজী","Very powerful; high-spirited; vigorous; energetic","adj.",
1966,"অসম্মানিতা","(fem.) insulted, disrespected","adj.?",
1967,"ধকংস্পস্থান","place of destruction?","noun",
1968,"বিদ্রুপ","joke, jesting, sarcasm","noun",
1969,"ধনুকধারী","Archer; bowman","noun",
1970,"হার","defeat","noun",
1972,"অত্যাচারী","an oppressor","noun",
1973,"আশেরিয়া","Assyria (NIV)","name",
1974,"কর্মিল","Carmel (NIV)","name",
1975,"বাশন","Bashan (NIV)","name",
1977,"গিলিয়দ","Gilead (NIV)","name",
1978,"খিদে","hunger, appetite","noun",
1979,"মেটা","come to an end, be fulfilled","verb",
1980,"মরাথয়িম","Merathaim (NIV)","name",
1981,"পকোদ","Pekod (NIV)","name",
1984,"গোলাঘর","storehouse, granary","noun",
1985,"জড়ো","Collected ; gathered","adj.",
1987,"অহংকারী","Proud ; conceited ; vain ; arrogant","adj.",
1988,"উচোট","trip, stumble","noun",
1989,"অত্যাচাআরিত","Outraged; oppressed","adj.",
1990,"জোরালো","strong, powerful, forceful","adj.",
1991,"ওকালতি","office of an attorney; legal profession","noun",
1992,"ভণ্ড","hypocritical, deceitful, false","adj.",
1993,"খরা","drought, sun","noun",
1995,"দয়াহীন","unkind, merciless","adj.",
1996,"গর্জন","Roar ; roaring ; bellowing","noun",
1997,"ঝুলা","Swing; hang","verb",
1998,"জর্দান","Jordan (NIV)","name",
1999,"লেব্‌-কামাই","?","name",
2005,"মাতাল","drunk","adj.",
2006,"ইয়াহিয়া","John the Baptist/Baptizer","name",
2007,"সুসংবাদ","Good News/tidings","noun",
2008,"ইশাইয়া","Isaiah","name",
2009,"সংবাদদাতা","messenger","noun",
2010,"কণ্ঠস্বর","voice","noun",
2011,"কণ্ঠ","throat; voice","noun",
2013,"তরিকাবন্দী","baptism","noun",
2014,"তরিকা","[A] a system, a way, an ‘-ism’","noun",
2015,"বন্দী","[P] prisoner / captive or imprisoned, confined","noun / adj",
2016,"উট","camel","noun",
2017,"লোম","hair, wool","noun",
2018,"বন মধু","wild hone","noun",
2019,"চামড়ার কোমর-বাঁধনি","leather belt","noun",
2020,"পংগপাল","locust","noun",
2022,"জুতার ফিতা","thong of sandal","noun",
2023,"খোলা","to open; (here, to untie)","verb",
2024,"যোগ্য","worthy","adj",
2025,"পাক-রূহে তরিকাবন্দী দেওয়া","to baptize with the Holy Spirit","verb",
2026,"সংগে সংগেই","at the same time as",,
2027,"আসমান","heaven; sky","noun",
2028,"চিরে যাওয়া","to be torn","verb",
2030,"খুবই সন্তুষ্ট","well-pleased; very pleased","adj",
2031,"পাক-রূহের পরিচালনায়","under the direction of the Holy Spirit",,
2032,"মরুভূমি","desert","noun",
2033,"শয়তান","Satan","name",
2034,"লোভ দেখান","to tempt; [lit. ‘to show greed’]","verb",
2035,"গুনাহে ফেল্বার চেস্টা ক","to try to make (someone) sin","verb",
2036,"উম্মত গ্রহণ","calling of the disciples; [lit. ‘accepting of disciples’]","noun",
2037,"তওবা ক","to repent","verb",
2038,"ঈমান আনা","to believe","verb",
2039,"পার দিয়ে যাওয়া","to go along (ie., walk) beside","verb",
2040,"জেলে","fisherman","noun",
2041,"জাল","net","noun",
2042,"মানুষ-ধরা জেলে","fisher of men","noun",
2043,"জাল ফেলে রাখা","to leave one’s nets lay","verb",
2044,"সিববিয়","Zebedee","name",
2045,"শিমোন","Simon","name",
2046,"আন্দ্রিয়","Andrew","name",
2048,"ইউহোন্না","John","name",
2049,"মজুর","hired man","noun",
2051,"ভূতে পাওয়া","seized or possessed by a spirit","adj",
2053,"আল্লাহ্‌র সেই পবিত্রজন","the Holy One of God","noun",
2054,"ধমক দেওয়া","to rebuke, chide, reprimand, scold, threaten","verb",
2055,"বের হয়ে যাওয়া","‘Come out!’ or ‘Go out!’",,
2056,"মুচ্‌ড়ে ধরা","to shake, convulse","verb",
2057,"মুচ্‌ড়ান","to twist, wiggle, contort","verb",
2058,"অধিকার-ভরা","with authority, full of authority","adj",
2060,"ছাড়িয়ে পড়া","to spread","verb",
2061,"আসামাত্রই","as soon as (one) comes",,
2062,"মির্জন","solitary, lonely","adj",
2063,"চর্মরোগী","leper","noun",
2064,"হাঁটু","knee","noun",
2066,"ঈসার মমতা হল","Jesus had compassion",,
2067,"কড়াড়িভাবে","strongly","adv",
2068,"ইমাম","priest","noun",
2070,"ছড়ান","to spread","verb",
2071,"খোলাখুলিভাবে","openly","adv",
2072,"ঘর তো দূরের কথা","“no room left”",,
2073,"দূরের কথা","an affair of the distant future; far from doing something; not to speak of",,
